image_url,game_id,current_club_name,season,name,position,name,sub_position,country_of_citizenship,goals,assists,minutes_played,market_value_in_eur,yellow_cards,red_cards
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2865023,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,80,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2865036,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,59,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2865041,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,9,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2865066,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,71,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2865073,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,45,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2865090,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,7,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2865102,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,67,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2865128,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,24,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2865140,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,9,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2867376,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,45,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2867403,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,17,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2867588,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,83,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2867596,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2870884,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,89,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2877282,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,83,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2877292,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,71,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2877309,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,77,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2877325,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2877340,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,2,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2877814,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,78,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2888296,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,2,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2888300,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2888311,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2888319,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2888328,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,82,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2888373,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,72,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2888391,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2888412,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2888418,Ajax Amsterdam,2017,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2950337,Ajax Amsterdam,2017,Steven Bergwijn,Attack,toto-knvb-beker,Left Winger,Netherlands,0,0,69,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,2994178,Ajax Amsterdam,2017,Steven Bergwijn,Attack,toto-knvb-beker,Left Winger,Netherlands,0,0,10,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3052110,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,86,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3052119,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3052138,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3052145,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,2,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3055009,Ajax Amsterdam,2018,Steven Bergwijn,Attack,johan-cruijff-schaal,Left Winger,Netherlands,0,0,83,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3055066,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3061055,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,79,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3061056,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3061068,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,2,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3061075,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,77,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3077232,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,84,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3077239,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,1,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3077247,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,80,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3077261,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3077266,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3077276,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,85,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3097957,Ajax Amsterdam,2018,Steven Bergwijn,Attack,uefa-champions-league,Left Winger,Netherlands,0,0,78,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3097982,Ajax Amsterdam,2018,Steven Bergwijn,Attack,uefa-champions-league,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3098013,Ajax Amsterdam,2018,Steven Bergwijn,Attack,uefa-champions-league,Left Winger,Netherlands,0,0,86,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3098029,Ajax Amsterdam,2018,Steven Bergwijn,Attack,uefa-champions-league,Left Winger,Netherlands,0,0,79,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3098046,Ajax Amsterdam,2018,Steven Bergwijn,Attack,uefa-champions-league,Left Winger,Netherlands,0,1,71,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3131100,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,90,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141060,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141070,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141078,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,66,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141082,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141090,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,90,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141104,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141118,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141121,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141127,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,2,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141150,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141156,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141168,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,88,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141172,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141179,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141180,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,77,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141192,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,69,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3141206,Ajax Amsterdam,2018,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3212117,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216041,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,90,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216050,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,90,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216058,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,2,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216067,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216075,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,62,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216089,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216094,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,2,74,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216104,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,2,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216110,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216147,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,2,0,64,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216158,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216167,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,1,56,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216179,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,1,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216185,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,2,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3216196,Ajax Amsterdam,2019,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3224106,Ajax Amsterdam,2019,Steven Bergwijn,Attack,johan-cruijff-schaal,Left Winger,Netherlands,0,0,59,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3252420,Ajax Amsterdam,2019,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3252445,Ajax Amsterdam,2019,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3252469,Ajax Amsterdam,2019,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3252515,Ajax Amsterdam,2019,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,79,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3252539,Ajax Amsterdam,2019,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,45,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3277205,Ajax Amsterdam,2019,Steven Bergwijn,Attack,toto-knvb-beker,Left Winger,Netherlands,0,1,22,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3291933,Ajax Amsterdam,2019,Steven Bergwijn,Attack,uefa-champions-league,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3296157,Ajax Amsterdam,2019,Steven Bergwijn,Attack,toto-knvb-beker,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3462286,Ajax Amsterdam,2020,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,45,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3462314,Ajax Amsterdam,2020,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,25,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3462358,Ajax Amsterdam,2020,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,1,25,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3462394,Ajax Amsterdam,2020,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,45,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3496467,Ajax Amsterdam,2020,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,26,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3496483,Ajax Amsterdam,2020,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,69,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3534272,Ajax Amsterdam,2020,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,12,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3534273,Ajax Amsterdam,2020,Steven Bergwijn,Attack,europa-league,Left Winger,Netherlands,0,0,26,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3836750,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3837219,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,3,0,70,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3837234,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3837323,Ajax Amsterdam,2022,Steven Bergwijn,Attack,johan-cruijff-schaal,Left Winger,Netherlands,1,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3837391,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3837396,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,2,0,61,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3839700,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,60,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3839715,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,81,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852567,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,27,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852575,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,73,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852585,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,1,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852593,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,83,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852601,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,78,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852610,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852619,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852640,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,19,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852653,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,45,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852663,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,60,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852670,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852682,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,70,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852696,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852708,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,73,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852709,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,67,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852725,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,66,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852727,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,1,77,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852740,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,21,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852745,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852754,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,1,0,61,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852769,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852772,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,3852782,Ajax Amsterdam,2022,Steven Bergwijn,Attack,eredivisie,Left Winger,Netherlands,0,0,90,22000000,0,0
